@relation R_data_frame

@attribute heat numeric
@attribute Attribute2 {nominal3,nominal4}
@attribute Attribute3 {nominal10,nominal11,nominal12,nominal13,nominal14,nominal15,nominal16,nominal17,nominal18,nominal19,nominal20,nominal5,nominal6,nominal7,nominal8,nominal9}
@attribute Attribute4 {nominal21,nominal22,nominal23,nominal24}
@attribute Attribute5 numeric
@attribute Attribute6 numeric
@attribute Attribute7 numeric
@attribute Attribute8 numeric
@attribute Attribute9 numeric
@attribute Attribute10 numeric
@attribute Attribute11 numeric
@attribute Attribute12 numeric

@data
63.05,nominal3,nominal9,nominal21,2497,84,87,5,105,130,9,4000
66.52,nominal3,nominal9,nominal21,2497,84,87,5,105,130,9.5,4000
70.1,nominal3,nominal9,nominal21,2497,84,87,5,105,130,10,4000
73.79,nominal3,nominal9,nominal21,2497,84,87,5,105,130,10.5,4000
77.59,nominal3,nominal9,nominal21,2497,84,87,5,105,130,11,4000
81.5,nominal3,nominal9,nominal21,2497,84,87,5,105,130,11.5,4000
85.52,nominal3,nominal9,nominal21,2497,84,87,5,105,130,12,4000
24.02,nominal3,nominal9,nominal21,2497,84,87,5,105,130,0,4500
25.82,nominal3,nominal9,nominal21,2497,84,87,5,105,130,0.5,4500
27.72,nominal3,nominal9,nominal21,2497,84,87,5,105,130,1,4500
29.75,nominal3,nominal9,nominal21,2497,84,87,5,105,130,1.5,4500
31.87,nominal3,nominal9,nominal21,2497,84,87,5,105,130,2,4500
34.1,nominal3,nominal9,nominal21,2497,84,87,5,105,130,2.5,4500
36.44,nominal3,nominal9,nominal21,2497,84,87,5,105,130,3,4500
38.9,nominal3,nominal9,nominal21,2497,84,87,5,105,130,3.5,4500
41.46,nominal3,nominal9,nominal21,2497,84,87,5,105,130,4,4500
44.13,nominal3,nominal9,nominal21,2497,84,87,5,105,130,4.5,4500
46.91,nominal3,nominal9,nominal21,2497,84,87,5,105,130,5,4500
49.81,nominal3,nominal9,nominal21,2497,84,87,5,105,130,5.5,4500
52.8,nominal3,nominal9,nominal21,2497,84,87,5,105,130,6,4500
55.92,nominal3,nominal9,nominal21,2497,84,87,5,105,130,6.5,4500
59.13,nominal3,nominal9,nominal21,2497,84,87,5,105,130,7,4500
62.46,nominal3,nominal9,nominal21,2497,84,87,5,105,130,7.5,4500
65.9,nominal3,nominal9,nominal21,2497,84,87,5,105,130,8,4500
69.45,nominal3,nominal9,nominal21,2497,84,87,5,105,130,8.5,4500
73.1,nominal3,nominal9,nominal21,2497,84,87,5,105,130,9,4500
76.87,nominal3,nominal9,nominal21,2497,84,87,5,105,130,9.5,4500
80.74,nominal3,nominal9,nominal21,2497,84,87,5,105,130,10,4500
84.72,nominal3,nominal9,nominal21,2497,84,87,5,105,130,10.5,4500
88.81,nominal3,nominal9,nominal21,2497,84,87,5,105,130,11,4500
93.02,nominal3,nominal9,nominal21,2497,84,87,5,105,130,11.5,4500
97.33,nominal3,nominal9,nominal21,2497,84,87,5,105,130,12,4500
29.14,nominal3,nominal9,nominal21,2497,84,87,5,105,130,0,5000
31.29,nominal3,nominal9,nominal21,2497,84,87,5,105,130,0.5,5000
33.54,nominal3,nominal9,nominal21,2497,84,87,5,105,130,1,5000
35.9,nominal3,nominal9,nominal21,2497,84,87,5,105,130,1.5,5000
38.37,nominal3,nominal9,nominal21,2497,84,87,5,105,130,2,5000
40.94,nominal3,nominal9,nominal21,2497,84,87,5,105,130,2.5,5000
43.62,nominal3,nominal9,nominal21,2497,84,87,5,105,130,3,5000
46.41,nominal3,nominal9,nominal21,2497,84,87,5,105,130,3.5,5000
49.31,nominal3,nominal9,nominal21,2497,84,87,5,105,130,4,5000
52.31,nominal3,nominal9,nominal21,2497,84,87,5,105,130,4.5,5000
55.42,nominal3,nominal9,nominal21,2497,84,87,5,105,130,5,5000
58.63,nominal3,nominal9,nominal21,2497,84,87,5,105,130,5.5,5000
61.95,nominal3,nominal9,nominal21,2497,84,87,5,105,130,6,5000
65.38,nominal3,nominal9,nominal21,2497,84,87,5,105,130,6.5,5000
68.91,nominal3,nominal9,nominal21,2497,84,87,5,105,130,7,5000
72.56,nominal3,nominal9,nominal21,2497,84,87,5,105,130,7.5,5000
76.31,nominal3,nominal9,nominal21,2497,84,87,5,105,130,8,5000
80.17,nominal3,nominal9,nominal21,2497,84,87,5,105,130,8.5,5000
84.12,nominal3,nominal9,nominal21,2497,84,87,5,105,130,9,5000
88.2,nominal3,nominal9,nominal21,2497,84,87,5,105,130,9.5,5000
92.37,nominal3,nominal9,nominal21,2497,84,87,5,105,130,10,5000
96.65,nominal3,nominal9,nominal21,2497,84,87,5,105,130,10.5,5000
101.04,nominal3,nominal9,nominal21,2497,84,87,5,105,130,11,5000
105.54,nominal3,nominal9,nominal21,2497,84,87,5,105,130,11.5,5000
110.15,nominal3,nominal9,nominal21,2497,84,87,5,105,130,12,5000
0.24,nominal3,nominal10,nominal21,2996,84,87,6,105,130,0,100
0.96,nominal3,nominal10,nominal21,2996,84,87,6,105,130,0.5,100
1.73,nominal3,nominal10,nominal21,2996,84,87,6,105,130,1,100
2.56,nominal3,nominal10,nominal21,2996,84,87,6,105,130,1.5,100
3.45,nominal3,nominal10,nominal21,2996,84,87,6,105,130,2,100
4.39,nominal3,nominal10,nominal21,2996,84,87,6,105,130,2.5,100
5.39,nominal3,nominal10,nominal21,2996,84,87,6,105,130,3,100
6.45,nominal3,nominal10,nominal21,2996,84,87,6,105,130,3.5,100
7.57,nominal3,nominal10,nominal21,2996,84,87,6,105,130,4,100
8.75,nominal3,nominal10,nominal21,2996,84,87,6,105,130,4.5,100
9.98,nominal3,nominal10,nominal21,2996,84,87,6,105,130,5,100
11.27,nominal3,nominal10,nominal21,2996,84,87,6,105,130,5.5,100
12.61,nominal3,nominal10,nominal21,2996,84,87,6,105,130,6,100
14.02,nominal3,nominal10,nominal21,2996,84,87,6,105,130,6.5,100
15.48,nominal3,nominal10,nominal21,2996,84,87,6,105,130,7,100
17,nominal3,nominal10,nominal21,2996,84,87,6,105,130,7.5,100
18.57,nominal3,nominal10,nominal21,2996,84,87,6,105,130,8,100
20.21,nominal3,nominal10,nominal21,2996,84,87,6,105,130,8.5,100
21.9,nominal3,nominal10,nominal21,2996,84,87,6,105,130,9,100
23.64,nominal3,nominal10,nominal21,2996,84,87,6,105,130,9.5,100
25.45,nominal3,nominal10,nominal21,2996,84,87,6,105,130,10,100
27.31,nominal3,nominal10,nominal21,2996,84,87,6,105,130,10.5,100
29.23,nominal3,nominal10,nominal21,2996,84,87,6,105,130,11,100
31.21,nominal3,nominal10,nominal21,2996,84,87,6,105,130,11.5,100
33.25,nominal3,nominal10,nominal21,2996,84,87,6,105,130,12,100
2.37,nominal3,nominal10,nominal21,2996,84,87,6,105,130,0,1000
3.05,nominal3,nominal10,nominal21,2996,84,87,6,105,130,0.5,1000
3.82,nominal3,nominal10,nominal21,2996,84,87,6,105,130,1,1000
4.68,nominal3,nominal10,nominal21,2996,84,87,6,105,130,1.5,1000
5.62,nominal3,nominal10,nominal21,2996,84,87,6,105,130,2,1000
6.65,nominal3,nominal10,nominal21,2996,84,87,6,105,130,2.5,1000
7.77,nominal3,nominal10,nominal21,2996,84,87,6,105,130,3,1000
8.97,nominal3,nominal10,nominal21,2996,84,87,6,105,130,3.5,1000
10.26,nominal3,nominal10,nominal21,2996,84,87,6,105,130,4,1000
11.64,nominal3,nominal10,nominal21,2996,84,87,6,105,130,4.5,1000
13.11,nominal3,nominal10,nominal21,2996,84,87,6,105,130,5,1000
14.66,nominal3,nominal10,nominal21,2996,84,87,6,105,130,5.5,1000
16.3,nominal3,nominal10,nominal21,2996,84,87,6,105,130,6,1000
18.03,nominal3,nominal10,nominal21,2996,84,87,6,105,130,6.5,1000
19.84,nominal3,nominal10,nominal21,2996,84,87,6,105,130,7,1000
21.74,nominal3,nominal10,nominal21,2996,84,87,6,105,130,7.5,1000
23.73,nominal3,nominal10,nominal21,2996,84,87,6,105,130,8,1000
25.81,nominal3,nominal10,nominal21,2996,84,87,6,105,130,8.5,1000
27.97,nominal3,nominal10,nominal21,2996,84,87,6,105,130,9,1000
30.22,nominal3,nominal10,nominal21,2996,84,87,6,105,130,9.5,1000
32.56,nominal3,nominal10,nominal21,2996,84,87,6,105,130,10,1000
34.98,nominal3,nominal10,nominal21,2996,84,87,6,105,130,10.5,1000
37.5,nominal3,nominal10,nominal21,2996,84,87,6,105,130,11,1000
40.1,nominal3,nominal10,nominal21,2996,84,87,6,105,130,11.5,1000
42.78,nominal3,nominal10,nominal21,2996,84,87,6,105,130,12,1000
4.38,nominal3,nominal10,nominal21,2996,84,87,6,105,130,0,1500
5.12,nominal3,nominal10,nominal21,2996,84,87,6,105,130,0.5,1500
5.95,nominal3,nominal10,nominal21,2996,84,87,6,105,130,1,1500
6.89,nominal3,nominal10,nominal21,2996,84,87,6,105,130,1.5,1500
7.92,nominal3,nominal10,nominal21,2996,84,87,6,105,130,2,1500
9.06,nominal3,nominal10,nominal21,2996,84,87,6,105,130,2.5,1500
10.3,nominal3,nominal10,nominal21,2996,84,87,6,105,130,3,1500
11.64,nominal3,nominal10,nominal21,2996,84,87,6,105,130,3.5,1500
13.08,nominal3,nominal10,nominal21,2996,84,87,6,105,130,4,1500
14.62,nominal3,nominal10,nominal21,2996,84,87,6,105,130,4.5,1500
16.26,nominal3,nominal10,nominal21,2996,84,87,6,105,130,5,1500
18,nominal3,nominal10,nominal21,2996,84,87,6,105,130,5.5,1500
19.84,nominal3,nominal10,nominal21,2996,84,87,6,105,130,6,1500
21.78,nominal3,nominal10,nominal21,2996,84,87,6,105,130,6.5,1500
23.82,nominal3,nominal10,nominal21,2996,84,87,6,105,130,7,1500
25.96,nominal3,nominal10,nominal21,2996,84,87,6,105,130,7.5,1500
28.2,nominal3,nominal10,nominal21,2996,84,87,6,105,130,8,1500
30.55,nominal3,nominal10,nominal21,2996,84,87,6,105,130,8.5,1500
32.99,nominal3,nominal10,nominal21,2996,84,87,6,105,130,9,1500
35.53,nominal3,nominal10,nominal21,2996,84,87,6,105,130,9.5,1500
38.18,nominal3,nominal10,nominal21,2996,84,87,6,105,130,10,1500
40.92,nominal3,nominal10,nominal21,2996,84,87,6,105,130,10.5,1500
43.77,nominal3,nominal10,nominal21,2996,84,87,6,105,130,11,1500
46.71,nominal3,nominal10,nominal21,2996,84,87,6,105,130,11.5,1500
49.76,nominal3,nominal10,nominal21,2996,84,87,6,105,130,12,1500
6.98,nominal3,nominal10,nominal21,2996,84,87,6,105,130,0,2000
7.82,nominal3,nominal10,nominal21,2996,84,87,6,105,130,0.5,2000
8.78,nominal3,nominal10,nominal21,2996,84,87,6,105,130,1,2000
9.84,nominal3,nominal10,nominal21,2996,84,87,6,105,130,1.5,2000
11.02,nominal3,nominal10,nominal21,2996,84,87,6,105,130,2,2000
12.3,nominal3,nominal10,nominal21,2996,84,87,6,105,130,2.5,2000
13.7,nominal3,nominal10,nominal21,2996,84,87,6,105,130,3,2000
15.21,nominal3,nominal10,nominal21,2996,84,87,6,105,130,3.5,2000
16.83,nominal3,nominal10,nominal21,2996,84,87,6,105,130,4,2000
18.57,nominal3,nominal10,nominal21,2996,84,87,6,105,130,4.5,2000
20.41,nominal3,nominal10,nominal21,2996,84,87,6,105,130,5,2000
22.37,nominal3,nominal10,nominal21,2996,84,87,6,105,130,5.5,2000
24.44,nominal3,nominal10,nominal21,2996,84,87,6,105,130,6,2000
26.62,nominal3,nominal10,nominal21,2996,84,87,6,105,130,6.5,2000
28.91,nominal3,nominal10,nominal21,2996,84,87,6,105,130,7,2000
31.31,nominal3,nominal10,nominal21,2996,84,87,6,105,130,7.5,2000
33.82,nominal3,nominal10,nominal21,2996,84,87,6,105,130,8,2000
36.45,nominal3,nominal10,nominal21,2996,84,87,6,105,130,8.5,2000
39.18,nominal3,nominal10,nominal21,2996,84,87,6,105,130,9,2000
42.03,nominal3,nominal10,nominal21,2996,84,87,6,105,130,9.5,2000
44.99,nominal3,nominal10,nominal21,2996,84,87,6,105,130,10,2000
48.06,nominal3,nominal10,nominal21,2996,84,87,6,105,130,10.5,2000
51.24,nominal3,nominal10,nominal21,2996,84,87,6,105,130,11,2000
54.53,nominal3,nominal10,nominal21,2996,84,87,6,105,130,11.5,2000
57.94,nominal3,nominal10,nominal21,2996,84,87,6,105,130,12,2000
10.17,nominal3,nominal10,nominal21,2996,84,87,6,105,130,0,2500
11.17,nominal3,nominal10,nominal21,2996,84,87,6,105,130,0.5,2500
12.29,nominal3,nominal10,nominal21,2996,84,87,6,105,130,1,2500
13.53,nominal3,nominal10,nominal21,2996,84,87,6,105,130,1.5,2500
14.89,nominal3,nominal10,nominal21,2996,84,87,6,105,130,2,2500
16.37,nominal3,nominal10,nominal21,2996,84,87,6,105,130,2.5,2500
17.97,nominal3,nominal10,nominal21,2996,84,87,6,105,130,3,2500
19.7,nominal3,nominal10,nominal21,2996,84,87,6,105,130,3.5,2500
21.54,nominal3,nominal10,nominal21,2996,84,87,6,105,130,4,2500
23.5,nominal3,nominal10,nominal21,2996,84,87,6,105,130,4.5,2500
25.58,nominal3,nominal10,nominal21,2996,84,87,6,105,130,5,2500
27.78,nominal3,nominal10,nominal21,2996,84,87,6,105,130,5.5,2500
30.1,nominal3,nominal10,nominal21,2996,84,87,6,105,130,6,2500
32.54,nominal3,nominal10,nominal21,2996,84,87,6,105,130,6.5,2500
35.1,nominal3,nominal10,nominal21,2996,84,87,6,105,130,7,2500
37.78,nominal3,nominal10,nominal21,2996,84,87,6,105,130,7.5,2500
40.59,nominal3,nominal10,nominal21,2996,84,87,6,105,130,8,2500
43.51,nominal3,nominal10,nominal21,2996,84,87,6,105,130,8.5,2500
46.55,nominal3,nominal10,nominal21,2996,84,87,6,105,130,9,2500
49.71,nominal3,nominal10,nominal21,2996,84,87,6,105,130,9.5,2500
52.99,nominal3,nominal10,nominal21,2996,84,87,6,105,130,10,2500
56.39,nominal3,nominal10,nominal21,2996,84,87,6,105,130,10.5,2500
59.92,nominal3,nominal10,nominal21,2996,84,87,6,105,130,11,2500
63.56,nominal3,nominal10,nominal21,2996,84,87,6,105,130,11.5,2500
67.32,nominal3,nominal10,nominal21,2996,84,87,6,105,130,12,2500
13.95,nominal3,nominal10,nominal21,2996,84,87,6,105,130,0,3000
15.16,nominal3,nominal10,nominal21,2996,84,87,6,105,130,0.5,3000
16.5,nominal3,nominal10,nominal21,2996,84,87,6,105,130,1,3000
17.97,nominal3,nominal10,nominal21,2996,84,87,6,105,130,1.5,3000
19.56,nominal3,nominal10,nominal21,2996,84,87,6,105,130,2,3000
21.27,nominal3,nominal10,nominal21,2996,84,87,6,105,130,2.5,3000
23.12,nominal3,nominal10,nominal21,2996,84,87,6,105,130,3,3000
25.09,nominal3,nominal10,nominal21,2996,84,87,6,105,130,3.5,3000
27.18,nominal3,nominal10,nominal21,2996,84,87,6,105,130,4,3000
29.4,nominal3,nominal10,nominal21,2996,84,87,6,105,130,4.5,3000
31.75,nominal3,nominal10,nominal21,2996,84,87,6,105,130,5,3000
34.23,nominal3,nominal10,nominal21,2996,84,87,6,105,130,5.5,3000
36.83,nominal3,nominal10,nominal21,2996,84,87,6,105,130,6,3000
39.56,nominal3,nominal10,nominal21,2996,84,87,6,105,130,6.5,3000
42.41,nominal3,nominal10,nominal21,2996,84,87,6,105,130,7,3000
45.39,nominal3,nominal10,nominal21,2996,84,87,6,105,130,7.5,3000
48.5,nominal3,nominal10,nominal21,2996,84,87,6,105,130,8,3000
51.73,nominal3,nominal10,nominal21,2996,84,87,6,105,130,8.5,3000
55.09,nominal3,nominal10,nominal21,2996,84,87,6,105,130,9,3000
58.57,nominal3,nominal10,nominal21,2996,84,87,6,105,130,9.5,3000
62.19,nominal3,nominal10,nominal21,2996,84,87,6,105,130,10,3000
65.93,nominal3,nominal10,nominal21,2996,84,87,6,105,130,10.5,3000
69.79,nominal3,nominal10,nominal21,2996,84,87,6,105,130,11,3000
73.78,nominal3,nominal10,nominal21,2996,84,87,6,105,130,11.5,3000
77.9,nominal3,nominal10,nominal21,2996,84,87,6,105,130,12,3000
18.32,nominal3,nominal10,nominal21,2996,84,87,6,105,130,0,3500
19.8,nominal3,nominal10,nominal21,2996,84,87,6,105,130,0.5,3500
21.4,nominal3,nominal10,nominal21,2996,84,87,6,105,130,1,3500
23.14,nominal3,nominal10,nominal21,2996,84,87,6,105,130,1.5,3500
25,nominal3,nominal10,nominal21,2996,84,87,6,105,130,2,3500
27,nominal3,nominal10,nominal21,2996,84,87,6,105,130,2.5,3500
29.13,nominal3,nominal10,nominal21,2996,84,87,6,105,130,3,3500
31.38,nominal3,nominal10,nominal21,2996,84,87,6,105,130,3.5,3500
33.77,nominal3,nominal10,nominal21,2996,84,87,6,105,130,4,3500
36.29,nominal3,nominal10,nominal21,2996,84,87,6,105,130,4.5,3500
38.93,nominal3,nominal10,nominal21,2996,84,87,6,105,130,5,3500
41.71,nominal3,nominal10,nominal21,2996,84,87,6,105,130,5.5,3500
44.62,nominal3,nominal10,nominal21,2996,84,87,6,105,130,6,3500
47.66,nominal3,nominal10,nominal21,2996,84,87,6,105,130,6.5,3500
50.83,nominal3,nominal10,nominal21,2996,84,87,6,105,130,7,3500
54.13,nominal3,nominal10,nominal21,2996,84,87,6,105,130,7.5,3500
57.55,nominal3,nominal10,nominal21,2996,84,87,6,105,130,8,3500
61.11,nominal3,nominal10,nominal21,2996,84,87,6,105,130,8.5,3500
64.8,nominal3,nominal10,nominal21,2996,84,87,6,105,130,9,3500
68.62,nominal3,nominal10,nominal21,2996,84,87,6,105,130,9.5,3500
72.57,nominal3,nominal10,nominal21,2996,84,87,6,105,130,10,3500
76.66,nominal3,nominal10,nominal21,2996,84,87,6,105,130,10.5,3500
80.87,nominal3,nominal10,nominal21,2996,84,87,6,105,130,11,3500
85.21,nominal3,nominal10,nominal21,2996,84,87,6,105,130,11.5,3500
89.68,nominal3,nominal10,nominal21,2996,84,87,6,105,130,12,3500
23.29,nominal3,nominal10,nominal21,2996,84,87,6,105,130,0,4000
25.08,nominal3,nominal10,nominal21,2996,84,87,6,105,130,0.5,4000
27,nominal3,nominal10,nominal21,2996,84,87,6,105,130,1,4000
29.05,nominal3,nominal10,nominal21,2996,84,87,6,105,130,1.5,4000
31.24,nominal3,nominal10,nominal21,2996,84,87,6,105,130,2,4000
33.56,nominal3,nominal10,nominal21,2996,84,87,6,105,130,2.5,4000
36.01,nominal3,nominal10,nominal21,2996,84,87,6,105,130,3,4000
38.59,nominal3,nominal10,nominal21,2996,84,87,6,105,130,3.5,4000
41.3,nominal3,nominal10,nominal21,2996,84,87,6,105,130,4,4000
44.15,nominal3,nominal10,nominal21,2996,84,87,6,105,130,4.5,4000
47.12,nominal3,nominal10,nominal21,2996,84,87,6,105,130,5,4000
50.23,nominal3,nominal10,nominal21,2996,84,87,6,105,130,5.5,4000
53.47,nominal3,nominal10,nominal21,2996,84,87,6,105,130,6,4000
56.85,nominal3,nominal10,nominal21,2996,84,87,6,105,130,6.5,4000
60.35,nominal3,nominal10,nominal21,2996,84,87,6,105,130,7,4000
63.99,nominal3,nominal10,nominal21,2996,84,87,6,105,130,7.5,4000
67.76,nominal3,nominal10,nominal21,2996,84,87,6,105,130,8,4000
71.66,nominal3,nominal10,nominal21,2996,84,87,6,105,130,8.5,4000
75.69,nominal3,nominal10,nominal21,2996,84,87,6,105,130,9,4000
79.86,nominal3,nominal10,nominal21,2996,84,87,6,105,130,9.5,4000
84.15,nominal3,nominal10,nominal21,2996,84,87,6,105,130,10,4000
88.58,nominal3,nominal10,nominal21,2996,84,87,6,105,130,10.5,4000
93.14,nominal3,nominal10,nominal21,2996,84,87,6,105,130,11,4000
97.84,nominal3,nominal10,nominal21,2996,84,87,6,105,130,11.5,4000
102.66,nominal3,nominal10,nominal21,2996,84,87,6,105,130,12,4000
28.84,nominal3,nominal10,nominal21,2996,84,87,6,105,130,0,4500
31,nominal3,nominal10,nominal21,2996,84,87,6,105,130,0.5,4500
33.28,nominal3,nominal10,nominal21,2996,84,87,6,105,130,1,4500
35.71,nominal3,nominal10,nominal21,2996,84,87,6,105,130,1.5,4500
38.26,nominal3,nominal10,nominal21,2996,84,87,6,105,130,2,4500
40.94,nominal3,nominal10,nominal21,2996,84,87,6,105,130,2.5,4500
43.75,nominal3,nominal10,nominal21,2996,84,87,6,105,130,3,4500
46.7,nominal3,nominal10,nominal21,2996,84,87,6,105,130,3.5,4500
49.77,nominal3,nominal10,nominal21,2996,84,87,6,105,130,4,4500
52.98,nominal3,nominal10,nominal21,2996,84,87,6,105,130,4.5,4500
56.32,nominal3,nominal10,nominal21,2996,84,87,6,105,130,5,4500
59.79,nominal3,nominal10,nominal21,2996,84,87,6,105,130,5.5,4500
63.39,nominal3,nominal10,nominal21,2996,84,87,6,105,130,6,4500
67.13,nominal3,nominal10,nominal21,2996,84,87,6,105,130,6.5,4500
70.99,nominal3,nominal10,nominal21,2996,84,87,6,105,130,7,4500
74.98,nominal3,nominal10,nominal21,2996,84,87,6,105,130,7.5,4500
79.11,nominal3,nominal10,nominal21,2996,84,87,6,105,130,8,4500
83.37,nominal3,nominal10,nominal21,2996,84,87,6,105,130,8.5,4500
87.76,nominal3,nominal10,nominal21,2996,84,87,6,105,130,9,4500
92.28,nominal3,nominal10,nominal21,2996,84,87,6,105,130,9.5,4500
96.93,nominal3,nominal10,nominal21,2996,84,87,6,105,130,10,4500
101.71,nominal3,nominal10,nominal21,2996,84,87,6,105,130,10.5,4500
106.62,nominal3,nominal10,nominal21,2996,84,87,6,105,130,11,4500
111.67,nominal3,nominal10,nominal21,2996,84,87,6,105,130,11.5,4500
116.84,nominal3,nominal10,nominal21,2996,84,87,6,105,130,12,4500
34.98,nominal3,nominal10,nominal21,2996,84,87,6,105,130,0,5000
37.56,nominal3,nominal10,nominal21,2996,84,87,6,105,130,0.5,5000
40.26,nominal3,nominal10,nominal21,2996,84,87,6,105,130,1,5000
43.1,nominal3,nominal10,nominal21,2996,84,87,6,105,130,1.5,5000
46.06,nominal3,nominal10,nominal21,2996,84,87,6,105,130,2,5000
49.15,nominal3,nominal10,nominal21,2996,84,87,6,105,130,2.5,5000
52.37,nominal3,nominal10,nominal21,2996,84,87,6,105,130,3,5000
55.72,nominal3,nominal10,nominal21,2996,84,87,6,105,130,3.5,5000
59.19,nominal3,nominal10,nominal21,2996,84,87,6,105,130,4,5000
62.8,nominal3,nominal10,nominal21,2996,84,87,6,105,130,4.5,5000
66.53,nominal3,nominal10,nominal21,2996,84,87,6,105,130,5,5000
70.39,nominal3,nominal10,nominal21,2996,84,87,6,105,130,5.5,5000
74.37,nominal3,nominal10,nominal21,2996,84,87,6,105,130,6,5000
78.49,nominal3,nominal10,nominal21,2996,84,87,6,105,130,6.5,5000
82.73,nominal3,nominal10,nominal21,2996,84,87,6,105,130,7,5000
87.11,nominal3,nominal10,nominal21,2996,84,87,6,105,130,7.5,5000
91.61,nominal3,nominal10,nominal21,2996,84,87,6,105,130,8,5000
96.24,nominal3,nominal10,nominal21,2996,84,87,6,105,130,8.5,5000
100.99,nominal3,nominal10,nominal21,2996,84,87,6,105,130,9,5000
105.88,nominal3,nominal10,nominal21,2996,84,87,6,105,130,9.5,5000
110.89,nominal3,nominal10,nominal21,2996,84,87,6,105,130,10,5000
116.03,nominal3,nominal10,nominal21,2996,84,87,6,105,130,10.5,5000
121.3,nominal3,nominal10,nominal21,2996,84,87,6,105,130,11,5000
126.7,nominal3,nominal10,nominal21,2996,84,87,6,105,130,11.5,5000
132.23,nominal3,nominal10,nominal21,2996,84,87,6,105,130,12,5000
1.58,nominal3,nominal10,nominal22,2996,84,87,6,105,130,0,700
3.09,nominal3,nominal10,nominal22,2996,84,87,6,105,130,0.5,700
4.6,nominal3,nominal10,nominal22,2996,84,87,6,105,130,1,700
6.06,nominal3,nominal10,nominal22,2996,84,87,6,105,130,1.5,700
7.5,nominal3,nominal10,nominal22,2996,84,87,6,105,130,2,700
8.91,nominal3,nominal10,nominal22,2996,84,87,6,105,130,2.5,700
10.29,nominal3,nominal10,nominal22,2996,84,87,6,105,130,3,700
11.65,nominal3,nominal10,nominal22,2996,84,87,6,105,130,3.5,700
12.98,nominal3,nominal10,nominal22,2996,84,87,6,105,130,4,700
14.29,nominal3,nominal10,nominal22,2996,84,87,6,105,130,4.5,700
15.56,nominal3,nominal10,nominal22,2996,84,87,6,105,130,5,700
16.81,nominal3,nominal10,nominal22,2996,84,87,6,105,130,5.5,700
18.02,nominal3,nominal10,nominal22,2996,84,87,6,105,130,6,700
19.2,nominal3,nominal10,nominal22,2996,84,87,6,105,130,6.5,700
20.37,nominal3,nominal10,nominal22,2996,84,87,6,105,130,7,700
21.5,nominal3,nominal10,nominal22,2996,84,87,6,105,130,7.5,700
22.61,nominal3,nominal10,nominal22,2996,84,87,6,105,130,8,700
23.69,nominal3,nominal10,nominal22,2996,84,87,6,105,130,8.5,700
24.74,nominal3,nominal10,nominal22,2996,84,87,6,105,130,9,700
25.78,nominal3,nominal10,nominal22,2996,84,87,6,105,130,9.5,700
26.77,nominal3,nominal10,nominal22,2996,84,87,6,105,130,10,700
27.75,nominal3,nominal10,nominal22,2996,84,87,6,105,130,10.5,700
28.68,nominal3,nominal10,nominal22,2996,84,87,6,105,130,11,700
29.6,nominal3,nominal10,nominal22,2996,84,87,6,105,130,11.5,700
30.48,nominal3,nominal10,nominal22,2996,84,87,6,105,130,12,700
31.34,nominal3,nominal10,nominal22,2996,84,87,6,105,130,12.5,700
32.17,nominal3,nominal10,nominal22,2996,84,87,6,105,130,13,700
32.99,nominal3,nominal10,nominal22,2996,84,87,6,105,130,13.5,700
33.75,nominal3,nominal10,nominal22,2996,84,87,6,105,130,14,700
34.51,nominal3,nominal10,nominal22,2996,84,87,6,105,130,14.5,700
35.23,nominal3,nominal10,nominal22,2996,84,87,6,105,130,15,700
3.33,nominal3,nominal10,nominal22,2996,84,87,6,105,130,0,1000
4.81,nominal3,nominal10,nominal22,2996,84,87,6,105,130,0.5,1000
6.26,nominal3,nominal10,nominal22,2996,84,87,6,105,130,1,1000
7.7,nominal3,nominal10,nominal22,2996,84,87,6,105,130,1.5,1000
9.1,nominal3,nominal10,nominal22,2996,84,87,6,105,130,2,1000
10.49,nominal3,nominal10,nominal22,2996,84,87,6,105,130,2.5,1000
11.87,nominal3,nominal10,nominal22,2996,84,87,6,105,130,3,1000
13.2,nominal3,nominal10,nominal22,2996,84,87,6,105,130,3.5,1000
14.52,nominal3,nominal10,nominal22,2996,84,87,6,105,130,4,1000
15.82,nominal3,nominal10,nominal22,2996,84,87,6,105,130,4.5,1000
17.09,nominal3,nominal10,nominal22,2996,84,87,6,105,130,5,1000
18.34,nominal3,nominal10,nominal22,2996,84,87,6,105,130,5.5,1000
19.56,nominal3,nominal10,nominal22,2996,84,87,6,105,130,6,1000
20.78,nominal3,nominal10,nominal22,2996,84,87,6,105,130,6.5,1000
21.95,nominal3,nominal10,nominal22,2996,84,87,6,105,130,7,1000
23.11,nominal3,nominal10,nominal22,2996,84,87,6,105,130,7.5,1000
